# --------------------------------------------------------------------------------------------------------
# Contents:
# Properties of the horizons of different soil profiles of the Dutch Soil Map.
#
# Source:
# Download "Bodemkaart 1:50.000" at https://bodemdata.nl/basiskaarten. This file is a modified version of the table "soilhorizon" within "BRO-SGM-DownloadBodemkaart-V2024-01_1.gpkg"
#
# Date:
# 2025-08-05
# --------------------------------------------------------------------------------------------------------
normalsoilprofile_id,layernumber,faohorizonnotation,ztop,zbottom,staringseriesblock,organicmattercontent,organicmattercontent10p,organicmattercontent90p,acidity,acidity10p,acidity90p,cnratio,peattype,calciccontent,fedith,loamcontent,loamcontent10p,loamcontent90p,lutitecontent,lutitecontent10p,lutitecontent90p,sandmedian,sandmedian10p,sandmedian90p,siltcontent,density
17020,2,Cwg1,0.2,0.4,209,0.8,0.5,2,4.6,4.3,5.5,11,,0,1.3,32,25,50,12,8,18,170,140,190,20,1.543
17020,3,Cwg2,0.4,0.65,210,0.4,0.2,2,4.6,4.3,5.5,14,,0,1.3,52,25,60,20,8,25,130,110,190,32,1.5
17020,4,Cg,0.65,1.2,205,0.3,0.2,2,5,4.3,5.5,18,,0.3,0.4,10,6,25,2,2,12,320,200,400,8,1.467
17030,1,Apg,0,0.2,109,4,1,5,5.3,4.3,5.5,11,,0,1.3,65,40,80,23,18,35,140,120,160,42,1.329
17030,2,Cwg1,0.2,0.4,210,1,0.5,3,5,4.3,5.5,11,,0,2.3,65,40,80,23,18,35,140,120,160,42,1.436
17030,3,Cwg2,0.4,0.7,211,0.4,0.2,2,4.6,4.3,5.5,14,,0,2.3,70,40,80,28,18,40,130,110,190,42,1.432
17030,4,Cg,0.7,1.2,202,0.3,0.2,2,5,4.3,5.5,18,,0.3,0.4,10,6,25,4,2,12,200,160,240,6,1.642
17040,1,Apg,0,0.2,109,4,1,5,5,4.3,5.5,11,,0,1.3,65,40,80,23,18,25,140,120,160,42,1.329
17040,2,Cwg1,0.2,0.4,210,1,0.5,3,5,4.3,5.5,11,,0,2.3,65,40,80,23,18,25,140,120,160,42,1.436
17040,3,Cwg2,0.4,0.65,211,0.4,0.2,2,4.6,4.3,5.5,14,,0,2.3,70,40,80,28,18,40,130,110,190,42,1.432
17040,4,Cg,0.65,1.2,205,0.3,0.2,2,5,4.3,5.5,18,,0.3,0.4,10,6,25,2,2,12,320,200,400,8,1.467
17050,1,Apg,0,0.2,110,5,3,7,5,4.3,5.5,11,,0,2,80,60,90,28,25,35,140,130,190,52,1.258
17050,2,Cwg1,0.2,0.45,211,1.5,0.5,3,4.6,4.3,5.5,11,,0,3.3,80,60,90,28,25,35,140,130,190,52,1.377
17050,3,Cwg2,0.45,0.7,212,0.4,0.2,2,4.2,4,5.5,14,,0,3.3,90,40,95,36,18,45,130,110,190,54,1.37
17050,4,Cg,0.7,1.2,211,0.3,0.2,2,4.6,4.3,5.5,18,,0,0.4,80,60,90,28,25,35,140,130,190,52,1.443
17051,1,Apg,0,0.2,110,5,3,7,5.3,4.3,5.5,11,,0,2,80,60,90,28,25,35,140,130,190,52,1.258
17051,2,Cwg,0.2,0.45,211,1.5,0.5,3,4.6,4.3,5.5,11,,0,3.3,80,60,90,28,25,35,140,130,190,52,1.377
17051,3,Cwg2,0.45,0.7,212,0.4,0.2,2,4.2,4,5.5,14,,0,3.3,90,40,95,36,18,45,130,110,190,54,1.37
17051,4,Cg,0.7,1.2,205,0.3,0.2,2,5,4.3,5.5,18,,0.3,0.4,10,6,25,2,2,12,320,200,400,8,1.467
17060,1,Ap,0,0.25,108,2,1,4,5.1,4.3,5.5,11,,0,2,35,25,45,14,8,18,190,160,210,21,1.472
17060,2,Bw,0.25,0.5,209,0.8,0.5,3,4.6,4.3,5.5,11,,0,2.5,43,25,45,17,8,18,190,160,210,26,1.497
17060,3,Cg,0.5,0.8,209,0.6,0.2,2,4.6,4.3,5.5,14,,0,2.5,32,25,45,13,8,18,190,160,210,19,1.547
17060,4,Cg,0.8,1.2,201,0.4,0.2,2,5,4.3,5.5,18,,0.1,0.5,8,4,15,2,2,8,190,160,210,6,1.651
17061,1,Ap,0,0.25,108,2,1,4,5.1,4.3,5.5,11,,0,2,35,25,45,14,8,18,190,160,210,21,1.472
17061,2,Bw,0.25,0.5,209,0.8,0.5,3,4.6,4.3,5.5,11,,0,2.5,43,25,45,17,8,18,190,160,210,26,1.497
17061,3,Cg,0.5,0.8,209,0.6,0.2,2,4.6,4.3,5.5,14,,0,2.5,32,25,45,13,8,18,190,160,210,19,1.547
17061,4,Cg,0.8,1.2,205,0.4,0.2,2,5,4.3,5.5,18,,0.1,0.5,8,4,15,2,2,8,320,200,400,6,1.466
17070,1,Ap,0,0.25,109,3,1,4,5.1,4.3,5.5,11,,0,2,70,60,85,23,18,30,130,120,160,47,1.365
17070,2,Bw,0.25,0.45,210,1.5,0.5,3,4.8,4.3,5.5,11,,0,2.5,70,60,85,23,18,30,130,120,160,47,1.416
17070,3,Cwg,0.45,0.7,211,0.4,0.2,2,4.2,4,5.5,14,,0,2.5,90,40,95,34,18,45,130,110,190,56,1.385
17070,4,Cg,0.7,1.2,211,0.3,0.2,2,4.6,4.3,5.5,18,,0,1.5,80,60,90,28,25,35,140,130,190,52,1.443
17071,1,Ap,0,0.25,109,3,1,4,5.1,4.3,5.5,11,,0,2,70,60,85,23,18,30,130,120,160,47,1.365
17071,2,Bw,0.25,0.45,210,1.5,0.5,3,4.8,4.3,5.5,11,,0,2.5,70,60,85,23,18,30,130,120,160,47,1.416
17071,3,Cwg,0.45,0.8,211,0.4,0.2,2,4.2,4,5.5,14,,0,2.5,90,40,95,34,18,45,130,110,190,56,1.385
17071,4,Cg,0.8,1.2,205,0.4,0.2,2,5,4.3,5.5,18,,0.1,1.5,8,4,15,2,2,8,320,200,400,6,1.466
18010,1,Ap,0,0.25,113,5,3,6,5.3,4.5,5.5,11,,0,3.6,55,45,60,10,8,14,125,100,140,45,1.383
18010,2,Cg,0.25,0.9,214,0.5,0.2,2,4.7,4.5,5.5,14,,0,4,65,45,70,12,8,14,110,100,140,53,1.565
18010,3,Cg,0.9,1.2,203,0.3,0.2,2,4.7,4.5,5.5,18,,0,4,20,15,35,4,2,8,170,140,190,16,1.638
18020,1,Apg,0,0.25,113,3,1,5,5.3,4.5,5.5,11,,0,1.3,55,45,60,10,8,14,125,100,140,45,1.469
18020,2,Cw,0.25,0.9,214,0.3,0.1,1,4.7,4.5,5.5,14,,0,1.6,65,45,70,12,8,20,110,100,140,53,1.589
18020,3,Cg,0.9,1.2,202,0.3,0.2,2,4.7,4.5,5.5,20,,0,0.5,15,10,35,4,2,8,170,140,190,11,1.655
18021,1,Apg,0,0.25,113,3,1,5,5.3,4.5,5.5,11,,0,1.3,70,45,85,10,8,14,110,100,140,60,1.469
18021,2,Cw1,0.25,0.7,214,0.3,0.1,1,4.7,4.5,5.5,14,,0,1.6,70,45,85,10,8,20,110,100,140,60,1.609
18021,3,Cw2,0.7,0.9,214,0.3,0.1,1,4.7,4.5,5.5,14,,0,1.6,55,45,85,10,8,20,110,100,140,45,1.609
18021,4,Cg,0.9,1.2,205,0.3,0.2,2,4.7,4.5,5.5,20,,0,0.5,8,6,20,3,2,8,300,200,400,5,1.499
18030,1,Ap,0,0.25,113,2.5,1,4,6,5.5,6.5,11,,0,1.3,70,50,70,10,8,14,130,110,150,60,1.488
18030,2,Cw,0.25,0.9,214,0.5,0.3,2,6,5.5,6.5,14,,0,1.6,70,50,80,10,8,14,130,110,150,60,1.585
18030,3,Cg,0.9,1.2,205,0.3,0.2,2,4.7,4.5,5.5,14,,0,1.6,8,6,20,3,2,8,300,200,400,5,1.499
18031,1,Ap,0,0.25,113,2.5,1,4,6,5.5,6.5,11,,0,1.3,70,50,70,10,8,14,130,110,150,60,1.488
18031,2,Cw,0.25,0.7,214,0.5,0.3,2,6,5.5,6.5,14,,0,1.6,70,50,80,10,8,14,130,110,150,60,1.585
18031,3,Cg,0.7,1.2,203,0.3,0.2,2,4.7,4.5,5.5,14,,0,1.6,25,10,35,4,2,8,170,140,190,21,1.617
18040,1,Ap,0,0.25,114,1.8,1,4,6,5.5,7,11,,0,1.3,92,85,98,17,10,20,110,90,150,75,1.454
18040,2,Cw,0.25,0.6,215,0.3,0.1,2,6,5.5,7,14,,0,1.6,95,85,98,17,10,20,110,90,150,78,1.54
18040,3,Cu,0.6,1.2,215,0.3,0.1,2,6,5.5,7,14,,0,1.6,90,85,98,15,10,20,110,90,150,75,1.559
18041,1,Ap,0,0.25,114,1.8,1,4,6,5.5,7,11,,0,1.3,92,85,98,17,10,20,110,90,150,75,1.454
18041,2,Cw,0.25,0.6,215,0.3,0.1,2,6,5.5,7,14,,0,1.6,95,85,98,17,10,20,110,90,150,78,1.54
18041,3,Cg,0.6,0.9,215,0.3,0.1,2,6,5.5,7,14,,0,1.6,80,70,98,30,10,40,110,90,150,50,1.427
18041,4,Cg,0.9,1.2,205,0.3,0.2,2,6,5.5,7,20,,0,0.5,8,6,20,3,2,8,500,200,800,5,1.26
18050,1,Ap,0,0.25,114,2.5,1,5,6.2,5.8,7.4,11,,0.2,1.3,93,85,98,17,10,20,110,90,140,76,1.429
18050,2,Cw,0.25,0.6,215,0.6,0.3,2,7,6,7.4,14,,0.2,1.6,93,85,98,17,10,20,110,90,140,76,1.51
18050,3,Cu,0.6,1.2,215,0.3,0.1,2,7,6,7.4,14,,0.2,1.6,96,85,98,17,10,40,110,90,140,79,1.54
22010,1,Apg,0,0.15,106,4,2,6,5,4.5,5.5,15,,0,1.1,32,20,45,10,4,16,170,150,190,22,1.427
22010,2,Cg1,0.15,0.4,206,0.8,0.5,2,4.8,4.5,5.5,17,,0,2,30,20,45,14,4,20,170,150,190,16,1.524
22010,3,Cg2,0.4,1.2,206,0.3,0.1,2,3.9,3.6,5.5,20,,0,0.9,40,20,45,22,4,25,170,150,190,18,1.494
22011,1,Apg,0,0.15,109,4,2,6,5,4.5,5.5,12,,0,1,45,30,70,20,10,40,170,140,180,25,1.351
22011,2,Cg1,0.15,0.4,210,0.8,0.5,2,4,3.6,5.5,15,,0,1.2,49,30,70,22,10,60,140,130,180,27,1.454
22011,3,Cg2,0.4,1.2,212,0.2,0.1,2,3.8,3.6,5.5,18,,0,1.2,70,30,80,41,10,60,80,70,140,29,1.356
22020,1,Ap,0,0.25,111,4,2,5,6.5,5.8,7.5,12,,0,1,85,70,90,40,30,60,125,100,140,45,1.22
22020,2,Cw,0.25,0.45,213,0.3,0.5,3,7,5.8,7.5,15,,0.8,1.2,92,80,98,60,50,70,90,70,130,32,1.219
22020,3,Cu,0.45,1.2,213,0.2,0.1,2,7,5.8,7.5,18,,2,1.2,92,80,98,60,50,70,90,70,130,32,1.23
15402,1,Ap1,0,0.25,111,6,4,10,6,5,6.7,9,,0.3,1.6,90,70,100,40,35,55,80,70,100,50,1.152
15402,2,Cwg,0.25,0.9,213,0.6,0.5,5,6,5,6.7,14,,0.1,2.3,90,70,100,52,35,60,80,70,100,38,1.248
15402,3,Cw,0.9,1.1,217,80,60,90,4.7,4.4,5,18,zeggeveen,0,2,90,70,100,45,35,60,80,70,100,45,0.4
15402,4,Cu,1.1,1.2,217,85,60,90,4.7,4.4,5,22,zeggeveen,0,2,90,70,100,45,35,60,80,70,100,45,0.4
15403,1,Ap1,0,0.25,111,6,4,10,6,5,6.7,9,,0.3,1.6,90,70,100,40,35,55,80,70,100,50,1.152
15403,2,Cwg,0.25,0.7,213,0.6,0.5,5,6,5,6.7,14,,0.1,2.3,90,70,100,52,35,60,80,70,100,38,1.248
15403,3,Cw,0.7,1,217,80,60,90,4.7,4.4,5,18,zeggeveen,0,2,90,70,100,45,35,60,80,70,100,45,0.4
15403,4,Cu,1,1.2,202,0.4,0.2,2,4.7,4.4,5,22,,0,0.3,10,8,18,4,2,6,155,130,170,6,1.664
90115410,1,Ap,0,0.25,108,2,1,4,6.7,6,7,9,,0.2,0.8,54,35,70,13,8,18,80,70,110,41,1.481
90115410,2,Cwg,0.25,0.5,209,0.9,0.5,2,6.1,5,7,14,,0.1,1.2,54,35,70,13,8,18,80,70,110,41,1.528
90115410,3,Cg1,0.5,0.9,208,0.6,0.5,2,6.1,5,7,18,,0.8,1.2,50,35,70,11,8,35,80,70,110,39,1.566
90115410,4,Cg2,0.9,1.2,203,0.5,0.2,2,6.1,5,7,18,,3,1,30,20,70,6,4,25,80,70,110,24,1.317
90215410,1,Ap1,0,0.1,108,4,1,7,6.1,5,7,9,,0.2,0.8,54,35,70,13,8,18,80,70,110,41,1.404
90215410,2,Ap2,0.1,0.25,108,2.5,1,4,6.1,5,7,9,,0.1,0.8,54,35,70,13,8,18,80,70,110,41,1.462
90215410,3,Cw,0.25,0.5,209,0.9,0.5,2,6.1,5,7,18,,0.1,1.2,54,35,70,13,8,18,80,70,110,41,1.528
90215410,4,Cg1,0.5,1.2,208,0.6,0.5,2,6.1,5,7,18,,0.8,1,50,35,70,11,8,35,80,70,110,39,1.566
15411,1,Ap1,0,0.25,108,4,1,7,6.1,5,7,9,,0.2,0.8,54,35,70,13,8,18,80,70,110,41,1.404
15411,2,Cw,0.25,0.6,209,0.9,0.5,2,6.1,5,7,14,,0.1,1.2,58,35,70,15,8,18,80,70,110,43,1.51
15411,3,Cw,0.6,0.8,217,60,50,80,4.8,4.4,5,18,zeggeveen,0,1.2,85,50,90,35,25,50,85,70,110,50,0.5
15411,4,Cg1,0.8,1.1,212,2,0.5,5,6,5,6.7,18,,0.1,1,90,70,100,40,35,60,80,70,100,50,1.278
15411,5,Cg2,1.1,1.2,212,2,0.5,5,7.2,6,7.4,18,,1.7,1,80,60,100,35,25,60,80,70,100,45,1.311
15420,1,Ap,0,0.25,108,2,1,4,6.7,6,7,9,,0.2,0.8,54,35,70,13,8,18,80,70,110,41,1.481
15420,2,AC,0.25,0.4,108,1.5,0.5,3,6.7,5,7,9,,0.1,0.8,54,35,70,13,8,18,80,70,110,41,1.5
15420,3,Cwg,0.4,0.8,209,0.6,0.5,3,6.7,5,7,18,,0.3,1.4,54,35,70,13,8,18,80,70,110,41,1.547
15420,4,Cu,0.8,1.2,208,0.6,0.5,3,7.4,6.8,7.8,18,,4,1,40,25,70,10,6,18,80,70,110,30,1.576
90115430,1,Ap,0,0.25,109,2,1,4,6.7,6,7,9,,0.2,0.8,70,50,85,20,18,25,80,70,100,50,1.422
90115430,2,Cwg,0.25,0.5,210,1.2,0.5,3,6.1,5,7,14,,0.1,1.2,70,50,85,20,18,25,80,70,100,50,1.452
90115430,3,Cg1,0.5,0.7,210,0.6,0.5,3,6.1,5,7,18,,0.1,1.2,70,50,85,20,12,35,80,70,100,50,1.483
90115430,4,Cg2,0.7,1.2,210,0.6,0.5,3,7.4,6.8,7.8,18,,3,1,65,50,85,18,12,35,80,70,100,47,1.501
90215430,1,Ap1,0,0.1,109,7,4,10,5.8,5,7,9,,0.1,0.8,70,50,85,20,18,25,80,70,100,50,1.222
90215430,2,Ap2,0.1,0.25,109,4,2,6,5.8,5,7,9,,0.1,0.8,70,50,85,20,18,25,80,70,100,50,1.351
90215430,3,Cw,0.25,0.5,210,1.2,0.5,3,6.1,5,7,14,,0.2,1.2,70,50,85,20,18,25,80,70,100,50,1.452
90215430,4,Cg1,0.5,0.7,210,0.6,0.5,3,6.1,5,7,18,,0.2,1.2,70,50,85,20,12,35,80,70,100,50,1.483
90215430,5,Cg2,0.7,1.2,210,0.6,0.5,3,7.4,6.8,7.8,18,,3,1,65,50,85,18,12,35,80,70,100,47,1.501
15431,1,Ap1,0,0.1,109,7,4,10,5.8,5,7,9,,0.2,0.8,70,50,85,20,18,25,80,70,100,50,1.222
15431,2,Ap2,0.1,0.25,109,4,2,6,5.8,5,7,9,,0.2,0.8,70,50,85,20,18,25,80,70,100,50,1.351
15431,3,Cw,0.25,0.6,210,1.2,0.5,3,6.1,5,7,14,,0.2,1.2,70,50,85,20,18,25,80,70,100,50,1.452
15431,4,Cw,0.6,0.8,217,60,50,80,4.8,4.4,5,18,zeggeveen,0,1.2,85,50,90,35,25,50,85,70,110,50,0.5
15431,5,Cg1,0.8,1.1,212,2,0.5,3,6,5,6.7,18,,0.1,1,90,70,100,40,35,60,80,70,100,50,1.278
15431,6,Cg2,1.1,1.2,212,2,0.5,3,7.2,6,7.4,18,,1.7,1,80,60,100,35,25,60,80,70,100,45,1.311
15440,1,Ap1,0,0.1,111,8,4,10,5.8,5,7,9,,0.2,1.2,85,50,90,35,30,50,85,70,110,50,1.097
15440,2,Ap2,0.1,0.2,111,4,2,6,5.8,5,7,9,,0.2,1.2,85,50,90,35,30,50,85,70,110,50,1.25
15440,3,Cwg,0.2,0.5,212,1.5,0.5,5,6.1,5,7,14,,0.3,1.4,90,50,90,38,30,60,85,70,110,52,1.306
15440,4,Cg1,0.5,0.9,212,0.7,0.5,3,7.2,6.8,7.5,14,,4,1.4,90,50,90,38,30,60,85,70,110,52,1.336
15440,5,Cg2,0.9,1.2,210,1.5,0.5,3,7.2,6.8,7.5,18,,4,1,65,50,90,22,15,60,85,70,110,43,1.424
15441,1,Ap1,0,0.15,111,8,4,10,5.8,5,7,9,,0.2,1.2,90,50,90,44,30,50,85,70,110,46,1.056
15441,2,Ap2,0.15,0.25,111,4,2,6,5.8,5,7,9,,0.2,1.2,90,50,90,44,30,50,85,70,110,46,1.197
15441,3,Cwg,0.25,0.5,212,1.5,0.5,5,6.1,5,7,14,,0.4,1.4,90,50,90,48,30,60,85,70,110,42,1.241
15441,4,Cg,0.5,0.9,209,0.6,0.5,3,7.3,6.8,7.4,14,,3,1.4,45,30,90,15,10,60,85,70,110,30,1.528
15441,5,Cu,0.9,1.2,217,75,55,85,4.6,4.4,5,22,zeggeveen,0,0.8,85,50,90,35,25,60,85,70,110,50,0.43
15442,1,Ap1,0,0.1,111,8,4,10,5.8,5,7,9,,0.2,1.2,90,50,90,44,30,50,85,70,110,46,1.056
15442,2,Ap2,0.1,0.25,111,4,2,6,5.8,5,7,9,,0.2,1.2,90,50,90,44,30,50,85,70,110,46,1.197
15442,3,Cwg,0.25,0.5,212,1.5,0.5,5,6.1,5,7,14,,0.3,1.4,90,50,90,48,30,60,85,70,110,42,1.241
15442,4,Cg,0.5,0.8,211,0.6,0.5,3,7.3,6.8,7.4,14,,3,1.4,75,50,90,28,10,60,85,70,110,47,1.417
15442,5,Cu,0.8,1,218,75,55,85,4.6,4.4,5,18,zeggeveen,0,1.5,90,50,90,35,25,60,85,70,110,55,0.4
15442,6,Bheb,1,1.2,202,1.2,0.2,2,4.7,4.4,5,22,,0,0.8,10,8,18,4,2,6,155,130,170,6,1.625
15450,1,Ap,0,0.2,109,3,1,6,5.8,4.8,7,11,,0.2,1.2,50,45,80,18,8,25,85,70,100,32,1.403
15450,2,Cwg,0.2,0.8,212,1.3,0.5,3,5.6,4.8,7,14,,0.2,1.5,95,70,100,44,30,50,80,70,100,51,1.272
15450,3,Cwg,0.8,1.2,209,0.6,0.5,2,7.2,6.8,7.4,18,,4,0.8,50,40,100,17,12,50,80,70,100,33,1.51
15451,1,Ap,0,0.1,108,7,4,10,5.8,4.8,7,11,,0.1,1.2,30,20,50,14,8,25,135,100,150,16,1.258
15451,2,Ap2,0.1,0.2,108,3,1,6,5.8,4.8,7,11,,0.1,1.2,30,25,80,14,8,25,85,70,100,16,1.435
15451,3,Cwg,0.2,0.7,208,1.3,0.5,3,5.6,4.8,7,14,,0.3,1.5,25,20,75,11,8,25,80,70,100,14,1.527
15451,4,Cu,0.7,1.2,201,0.4,0.2,2,7.3,6.8,7.8,18,,3,0.8,6,4,10,2,1,4,145,120,160,4,1.666
15452,1,Ap,0,0.1,109,7,4,10,5.8,4.8,7,11,,0.1,1.2,50,45,80,18,8,25,85,70,100,32,1.234
15452,2,Ap2,0.1,0.2,109,3,1,6,5.8,4.8,7,11,,0.1,1.2,50,45,80,18,8,25,85,70,100,32,1.403
15452,3,Cwg,0.2,0.4,211,1.3,0.5,3,5.6,4.8,7,14,,0.1,1.5,62,45,100,25,20,50,85,70,100,37,1.407
15452,4,Cg,0.4,0.9,212,1.3,0.5,3,5.6,4.8,7,18,,0.1,1.5,90,60,100,40,30,50,85,70,100,50,1.298
15452,5,Cu,0.9,1.2,217,75,55,85,4.6,4.4,5,22,zeggeveen,0,0.8,85,50,90,35,25,60,85,70,110,50,0.43
15460,1,Ap1,0,0.25,111,6,4,10,5.7,4.8,6,11,,0.2,1.2,85,60,95,35,30,45,80,70,100,50,1.178
15460,2,Cwg,0.25,0.6,212,1.4,0.5,4,5.6,4.8,7,14,,0.1,1.5,92,60,100,45,35,60,80,70,100,47,1.263
15460,3,Cg,0.6,1.2,211,0.6,0.5,2,7.2,6.8,7.4,18,,4,0.8,65,40,100,25,12,50,80,70,100,40,1.441
15461,1,Ap1,0,0.2,111,6,4,10,5.7,4.8,6,11,,0.2,1.2,85,60,95,35,30,45,80,70,100,50,1.178
15461,2,Cwg,0.2,0.8,212,1.4,0.5,4,5.6,4.8,7,14,,0.1,1.5,92,60,100,45,35,60,80,70,100,47,1.263
15461,3,Cu,0.8,1.2,202,0.4,0.2,2,4.8,4.5,5,22,,0,0.3,12,6,15,3,2,6,150,130,160,9,1.658
15462,1,Ap1,0,0.1,110,8,4,10,5.7,4.8,6,11,,0.1,1.2,75,60,95,30,25,45,80,70,120,45,1.121
15462,2,Ap2,0.1,0.2,110,4,2,6,5.7,4.8,6,13,,0.1,1.5,75,60,95,30,25,45,80,70,120,45,1.282
15462,3,Cwg,0.2,0.6,212,1.4,0.5,4,5.6,4.8,7,14,,0.1,1.5,95,70,100,45,35,60,80,70,120,50,1.263
15462,4,Ahb,0.6,0.8,218,55,35,70,5,4.8,7,18,zeggeveen,0,1.5,95,70,100,45,35,60,80,70,120,50,0.5
15462,5,Cg1,0.8,1.1,212,2,0.5,3,6,5,6.7,18,,0.1,1.5,90,70,100,40,35,60,80,70,100,50,1.278
15462,6,Cg2,1.1,1.2,212,2,0.5,3,7.2,6,7.4,18,,1.7,0.8,80,60,100,35,25,60,80,70,100,45,1.311
15470,1,Ap1,0,0.1,111,9,4,10,5.5,4.5,6,11,,0.1,1.2,85,70,100,35,30,45,80,70,100,50,1.054
15470,2,Ap2,0.1,0.2,111,4,2,6,5.5,4.5,6,13,,0.1,1.5,85,70,100,35,30,45,80,70,100,50,1.25
15470,3,Cwg,0.2,0.7,212,1.8,0.5,4,5.5,4.8,7,14,,0.1,1.5,92,70,100,48,35,60,80,70,100,44,1.233
15470,4,Ahb,0.7,0.85,213,5,3,10,5.5,4.8,7,18,,0.1,1.5,95,70,100,55,35,60,80,70,100,40,1.109
15470,5,Cu,0.85,1.2,212,1.1,0.5,4,5.5,4.8,7,18,,0.1,1.5,92,70,100,48,35,60,80,70,100,44,1.253
15480,1,Ap1,0,0.1,111,9,4,10,5.5,4.5,6,11,,0.1,1.2,85,70,100,35,30,45,80,70,100,50,1.054
15480,2,Ap2,0.1,0.2,111,4,2,6,5.5,4.5,6,13,,0.1,1.5,85,70,100,35,30,45,80,70,100,50,1.25
15480,3,Cwg,0.2,0.6,212,1.8,0.5,4,5.5,4.8,7,14,,0.1,1.5,92,70,100,48,35,60,80,70,100,44,1.233
15480,4,Ahb,0.6,0.75,213,5,3,10,5.5,4.8,7,18,,0.1,1.5,95,70,100,55,35,60,80,70,100,40,1.109
15480,5,Cu,0.75,0.9,212,1.1,0.5,4,5.5,4.8,7,18,,0.1,1.5,92,70,100,48,35,60,80,70,100,44,1.253
15480,6,Cu,0.9,1.2,217,75,55,85,4.6,4.4,5,22,zeggeveen,0,1.5,85,50,90,35,25,60,85,70,110,50,0.4
15481,1,Ap1,0,0.1,111,9,4,10,5.5,4.5,6,11,,0.1,1.2,85,70,100,35,30,45,80,70,100,50,1.054
15481,2,Ap2,0.1,0.2,111,4,2,6,5.5,4.5,6,13,,0.1,1.5,85,70,100,35,30,45,80,70,100,50,1.25
15481,3,Cwg,0.2,0.6,212,1.8,0.5,4,4.8,4.5,7,14,,0.1,2,92,70,100,48,35,60,80,70,100,44,1.233
15481,4,Cg,0.6,0.9,213,1.1,0.5,4,3.9,3.5,6,18,,0.1,2,95,70,100,55,35,60,80,70,100,40,1.211
15481,5,Cu,0.9,1.2,217,75,55,85,4.6,4.4,5,18,zeggeveen,0,1,85,50,90,35,25,60,85,70,110,50,0.4
90115490,1,Ap,0,0.25,108,1.5,1,4,5.8,5,7,11,,0.1,1.2,58,40,70,14,8,18,80,70,90,44,1.491
90115490,2,Cwg,0.25,0.5,209,1,0.5,3,5.9,5,7,14,,0.1,1.5,62,40,70,16,8,18,80,70,90,46,1.496
90115490,3,Cg1,0.5,0.9,208,0.6,0.5,2,6.1,5,7,18,,0.8,1.9,50,35,70,11,8,35,80,70,90,39,1.566
90115490,4,Cg2,0.9,1.2,203,0.5,0.2,2,7.1,6.5,7.3,18,,3,0.6,30,20,70,6,4,25,80,70,90,24,1.317
90215490,1,Ap1,0,0.1,108,6,2,10,5.1,4.8,6,11,,0.1,1.2,58,40,70,14,8,18,80,70,90,44,1.307
90215490,2,Ap2,0.1,0.25,108,2,1,4,5.1,4.8,6,11,,0.1,1.2,58,40,70,14,8,18,80,70,90,44,1.472
90215490,3,Cwg,0.25,0.5,209,1,0.5,3,5.9,5,7,14,,0.1,1.5,62,40,70,16,8,18,80,70,90,46,1.496
90215490,4,Cg1,0.5,0.9,208,0.6,0.5,2,6.1,5,7,18,,0.8,1.9,50,35,70,11,8,35,80,70,90,39,1.566
90215490,5,Cg2,0.9,1.2,203,0.5,0.2,2,7.1,6.5,7.3,18,,3,0.6,30,20,70,6,4,25,80,70,90,24,1.317
90115500,1,Ap,0,0.25,109,2,1,4,5.6,5.5,7,11,,0.1,1.2,72,60,85,21,18,25,80,70,90,51,1.414
90115500,2,Cwg,0.25,0.5,210,1,0.5,3,5.8,5,7,14,,0.1,1.5,72,60,85,21,18,25,80,70,90,51,1.452
90115500,3,Cg1,0.5,0.7,210,0.6,0.5,3,6.1,5,7,18,,0.2,1.9,70,50,85,20,12,35,80,70,100,50,1.483
90115500,4,Cg2,0.7,1.2,210,0.6,0.5,3,7.4,6.8,7.8,18,,3,0.6,65,50,85,18,12,35,80,70,100,47,1.501
90215500,1,Ap1,0,0.1,109,6,2,10,5.6,5,7,11,,0.1,1.2,72,60,85,21,18,25,80,70,90,51,1.261
90215500,2,Ap2,0.1,0.25,109,2,1,4,5.6,5,7,11,,0.1,1.2,72,60,85,21,18,25,80,70,90,51,1.414
90215500,3,Cwg,0.25,0.5,210,1,0.5,3,5.8,5,7,14,,0.1,1.5,72,60,85,21,18,25,80,70,90,51,1.452
90215500,4,Cg1,0.5,0.7,210,0.6,0.5,3,6.1,5,7,18,,0.2,1.9,70,50,85,20,12,35,80,70,100,50,1.483
90215500,5,Cg2,0.7,1.2,210,0.6,0.5,3,7.4,6.8,7.8,18,,3,0.6,65,50,85,18,12,35,80,70,100,47,1.501
15510,1,Ap1,0,0.1,110,6,2,10,5.8,5,7,11,,0.1,1.2,83,60,90,27,25,40,80,70,90,56,1.224
15510,2,Ap2,0.1,0.2,110,4,2,6,5.8,5,7,11,,0.1,1.2,83,60,90,27,25,40,80,70,90,56,1.302
15510,3,Cwg,0.2,0.6,211,1.5,0.5,4,5.8,5,7,14,,0.1,1.5,88,60,90,30,25,40,80,70,90,58,1.362
15510,4,Cg1,0.6,0.9,211,0.7,0.5,3,5.9,5,7,18,,0.1,1.9,85,50,90,28,15,60,85,70,110,57,1.411
15510,5,Cg2,0.9,1.2,210,1.5,0.5,3,7.2,6.8,7.5,18,,4,0.6,65,50,90,22,15,60,85,70,110,43,1.424
15520,1,Ap1,0,0.1,110,8,4,10,5.8,5,7,11,,0.1,1.5,85,60,95,32,25,35,80,70,100,53,1.111
